# SYSTEM INFORMATION FOLLOWS
# emon db : alderlake
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 12
# num_logic_processor_per_core : 2
# device bigcore : num_events 10, num_unit 1
# device smallcore : num_events 10, num_unit 1
# tsc_freq : 2419.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC, DTLB_LOAD_MISSES.WALK_PENDING, TOPDOWN.SLOTS:perf_metrics, IDQ.DSB_UOPS:u0x2C, L1D.REPLACEMENT, L2_RQSTS.REFERENCES, FP_ARITH_DISPATCHED.PORT_0:u0x43, UOPS_EXECUTED.CORE
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;;;;;;;;;;;;;;;
;;bigcore;;;;;;;;;;;;;;;;;;;;
epoch;timestamp;CPU0;;;;;;;;;;CPU1;;;;;;;;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;;;;;;;;;;;;;;;;;;;;;
1663106187956;37701545;101810;103602;194292;5085;406686;127702;2639;8537;0;192124;61331;70686;75600;2898;274674;85925;1612;4880;0;139285;
1663106187971;37690065;101721;99365;194544;4845;393390;125584;2593;8184;0;189095;61254;69003;77994;2691;250962;85404;1572;4418;0;144317;
1663106187987;37702616;101794;98967;193284;4969;392376;126597;2580;8292;0;185859;61204;69953;77238;2842;255678;84780;1592;4448;0;142845;
1663106188002;37678556;110799;90401;193536;4833;510642;134719;2580;8306;0;150737;41746;38538;18774;1982;194454;57286;760;2235;0;63060;
1663106188018;37697556;106586;104150;189630;5089;417510;134378;2727;8909;0;191585;60379;76043;68733;5893;264588;84800;1700;5427;0;151521;
1663106188034;37742567;239631;523843;389466;71214;1594596;379941;10281;36632;0;687804;193731;420635;221571;47780;1312038;305200;7940;27951;0;550635;
1663106188049;37655575;117400;131365;262899;6018;562848;154660;3173;12326;0;210477;61749;77938;75600;3444;291570;89765;1630;5621;0;153902;
1663106188065;37688173;110885;95714;203427;5512;540486;140719;2573;8548;0;152241;41841;38357;18711;1852;196728;58731;748;2318;0;63523;
1663106188081;37699265;101748;100416;198324;5080;396234;126071;2607;8454;0;187351;60702;71497;81774;2855;259440;86676;1583;4481;0;147786;
1663106188096;37695936;104289;106089;190512;5158;420810;135566;2770;8991;0;195977;63031;73865;69615;3499;262896;89595;1915;5349;0;154576;
1663106188112;37748322;79678;139537;204750;12195;560112;132107;3337;12679;1;199102;117070;122994;89712;7125;460698;150109;2803;9224;0;211705;
1663106188127;37633379;118688;106559;197190;5039;449298;149096;2389;8134;0;201299;38627;69924;74466;5682;227070;57852;1663;5442;0;126502;
1663106188143;37743497;139382;338212;280161;37060;1236912;247639;6971;27007;0;360689;589324;1972721;968625;266857;10187328;1072336;26009;113383;0;1241944;
1663106188159;37594244;118931;123025;195804;7421;517254;152357;2529;10221;0;213270;41994;74891;68733;4177;259770;63677;1784;6278;0;129235;
1663106188174;37707373;116889;131553;212184;7526;576492;153685;3131;12516;0;208585;57692;80628;39123;4356;274440;85147;1575;5183;0;154087;
1663106188190;37691976;3715780;3467159;1900269;244049;20186430;5285681;45743;270116;0;5088442;238226;393087;190701;46065;1945824;444464;8221;33642;0;441070;
1663106188206;37658244;101804;115042;200340;5706;456816;131206;2662;10567;0;190966;57515;86377;79506;4959;319596;89169;1636;6194;1;154591;
1663106188221;37686177;118318;106388;193788;5008;446922;147835;2434;8448;0;201812;41498;72342;74214;3522;249420;65005;1743;6038;0;131898;
1663106188237;37754587;167870;194879;182763;9212;835374;234503;3622;14379;0;320029;114221;189182;120078;2181;469152;147206;1903;6071;0;319106;
1663106188252;37644609;130949;111891;207207;7048;652290;173416;2785;10604;0;172939;22539;35038;16947;2553;173022;35567;860;3178;0;42609;
1663106188268;37693752;101843;102869;194040;4855;406242;127653;2647;8323;0;190773;61295;72407;77553;2644;263544;88497;1566;4788;0;150500;
1663106188284;37728415;64919;170665;217665;20010;514752;112868;2612;10524;0;239073;121481;132981;99414;8036;536436;155082;2655;9932;0;200172;
1663106188299;37743921;134751;194318;236754;15226;654162;181379;3745;14913;0;307268;89972;258886;169155;37607;950046;153021;3862;17454;0;293788;
1663106188315;37655450;126482;125452;216279;5619;718452;165519;3069;11977;0;176447;42106;40736;19656;2496;206178;59380;764;2796;0;64887;
1663106188331;37704419;102298;99773;203049;5254;394902;123984;2599;8535;0;186350;60783;72467;86499;3678;261942;88062;1605;4837;0;151500;
1663106188346;37702716;101802;101145;201726;4881;395238;126321;2604;8209;0;189500;61204;71294;85554;2465;264198;86502;1584;4306;0;145245;
1663106188362;37727592;62336;80649;130410;3185;368412;95650;2156;6892;0;116966;117070;103850;83538;7847;524634;150090;2459;8860;0;174040;
1663106188377;37653590;133095;132849;208152;11345;548100;169547;3360;11577;0;230947;44174;95768;82215;12795;277464;68520;2044;6706;0;165458;
1663106188393;37662567;233088;325677;413217;31193;1287444;276554;6446;28068;18;492519;248005;567763;315819;59891;2323596;342960;13547;50030;899;622613;
1663106188409;37669936;116826;133838;273168;5858;582258;151544;3242;11458;7;209814;60519;79419;78246;4810;293052;87934;1891;5591;0;150298;
1663106188424;37705431;118732;124670;258741;5000;538254;152084;3251;11071;6;210450;58745;77500;82656;6286;265410;84729;1705;5026;0;155399;
1663106188440;37747219;127199;217663;360234;18246;983904;207882;4394;19714;7;266987;97940;123629;59850;8164;472782;126169;2873;10279;0;185194;
1663106188456;37608532;134279;128868;260190;6393;580860;176999;2944;11535;0;226601;41633;66492;68292;2927;219756;61900;1713;5429;0;128620;
1663106188471;37741634;67637;99727;181755;3646;428316;106131;2517;9096;0;142316;117209;107924;84861;5475;502350;149504;2396;8912;0;190018;
1663106188487;37637129;123649;108859;192528;5389;455934;154761;2570;8404;0;211970;40353;72910;71505;4997;226344;60745;1763;5494;0;135964;
1663106188502;37681487;127425;96124;198891;4919;557880;158174;2358;8093;0;167535;22648;32187;15624;2169;158436;34243;865;2580;0;41910;
1663106188518;37728741;80768;168286;223587;23130;568566;131941;3984;15063;0;261852;120953;126974;94878;7378;460014;152878;2913;9552;0;210935;
1663106188534;37733324;341435;661595;453159;47105;2441652;521182;12569;49180;0;1043912;2083108;2530752;1246014;39901;8240760;2442094;23835;60045;0;3939799;
1663106188549;37664587;101878;112699;204309;5480;461376;133917;2639;9730;0;192477;62153;81625;84924;4161;300504;92366;1749;5750;0;156714;
1663106188565;37735326;61136;86193;141435;4062;393924;100129;2101;6917;0;122684;118979;114692;95382;10410;582204;162429;2785;10136;0;182560;
1663106188581;37649777;131852;131840;216027;6653;600402;174431;2852;11369;0;221469;40013;69490;33579;2517;224178;60198;1644;4998;0;128425;
1663106188596;37719917;93789;104668;195237;2986;530748;142942;2261;8407;0;152854;97949;99790;95697;5527;508632;125755;2516;9000;0;150594;
1663106188612;37621859;121599;107163;189252;5123;449496;152993;2465;8389;0;207575;39007;69324;65961;4317;222252;58289;1635;5159;0;129050;
1663106188627;37694116;110891;99917;203049;5465;566160;143704;2637;9518;0;153576;41791;39010;18837;2124;200982;58271;767;2531;0;62974;
1663106188643;37696545;107365;107152;192780;5483;428436;136030;2820;9088;0;197019;64254;80137;74718;3535;287754;92215;1757;5710;0;160749;
1663106188659;37705788;101758;100232;198261;5018;396912;126133;2604;8387;0;189497;61353;69755;81648;2458;255378;85541;1589;4427;0;145899;
1663106188674;37693129;101752;98085;187299;5053;423918;129270;2703;8593;0;184535;61457;70894;113337;2711;262968;87467;1590;4579;0;138623;
1663106188690;37742079;104312;171025;185409;12601;606570;164862;3718;15111;0;291619;119228;131763;63882;7289;453756;152835;2977;9539;0;244747;
1663106188706;37685312;3655782;3388927;1779876;237093;19411902;5149259;44706;260557;0;5067045;304887;520743;277704;62467;2372874;595741;10199;42137;0;611752;
1663106188721;37631932;117431;142854;269829;6359;632706;160492;3210;14323;0;215921;60704;84350;69804;4710;300348;92114;1878;6343;0;156536;
1663106188737;37709130;101779;102167;199773;5123;405906;126260;2695;8877;0;186731;60792;72846;81837;3200;268878;87547;1621;5056;0;149937;
1663106188752;37687173;111403;97493;199080;5183;550854;143619;2597;8912;0;154706;41791;38453;18585;1831;196500;59947;732;2445;0;64829;
1663106188768;37702589;105166;108270;195426;5194;431316;131830;2814;9301;0;200855;62285;75213;78435;2592;283716;89630;1720;4984;0;151835;
1663106188784;37682598;101756;99139;190134;4925;394998;124478;2645;8368;0;188112;61254;68722;73143;2750;254184;85569;1602;4296;0;143203;
1663106188799;37752829;67116;125041;204813;7874;490296;111518;2664;9781;0;168783;117629;119389;93933;7819;507912;153399;2699;10845;0;197750;
1663106188815;37607477;127676;97561;201663;5340;567126;159774;2365;8535;0;166745;22528;34424;16821;1896;169650;35426;862;3042;0;43037;
1663106188831;37692791;102281;100896;188937;4805;397578;127575;2557;8214;0;186249;60703;70828;71379;2624;263634;84776;1586;4672;0;143956;
1663106188846;37711641;114589;119005;196245;5815;512022;147090;3069;11246;0;203148;58207;74274;40509;3516;258012;81696;1613;4559;0;147682;
1663106188862;37701306;202339;180431;278271;11459;879786;210674;3909;17693;0;300777;41987;68753;68985;3419;229770;62615;1764;5332;0;128319;
1663106188877;37696520;112657;96866;197442;6276;548082;142832;2888;9891;0;153713;41881;38553;18585;1833;197868;57905;759;2460;0;63269;
1663106188893;37699117;101835;101229;191709;4956;404346;125576;2590;8304;0;191216;61196;70387;74529;2709;255096;86371;1605;4474;0;145907;
1663106188909;37740851;57361;73730;108990;2731;349356;87587;1962;5948;0;104410;117072;100233;83034;5679;533550;149482;2388;8451;0;167600;
1663106188924;37639923;118275;102927;195867;5025;426852;147036;2329;7743;0;204750;41997;62323;74025;2730;212310;60727;1667;4621;0;124092;
1663106188940;37679624;110884;90886;195174;4875;511992;132166;2551;8328;0;150489;41791;37115;17892;1817;192540;58370;736;2230;0;63033;
1663106188956;37693662;103768;101306;189756;5004;415776;128745;2646;8462;0;187606;56872;70401;64575;3886;249360;80044;1431;4116;0;138843;
1663106188971;37710622;143650;486453;373149;100339;2413038;249878;6195;24816;0;367292;61740;131646;94689;18307;354252;90015;2007;6607;0;197440;
1663106188987;37674494;117810;123112;249669;5378;530232;151443;3148;11047;0;210552;61050;72230;70182;3656;260124;85975;1599;4996;0;147630;
1663106189002;37688689;111101;92765;194355;4852;524064;137588;2550;8661;0;152604;41841;38861;18900;1787;198126;59349;736;2212;0;64064;
1663106189018;37743710;62891;85079;141687;3193;382506;99040;2194;7630;0;122200;116942;103866;87192;7069;521622;150832;2470;9545;0;177697;
1663106189034;37633818;118194;104718;193221;5101;437034;147854;2441;7984;0;205398;43768;64978;71001;3919;216258;63422;2023;5754;0;125475;
1663106189049;37702399;105065;102919;191016;5440;410790;129525;2761;9078;0;191017;62103;74006;70875;3636;263580;86458;1720;5146;0;149844;
1663106189065;37723027;119252;104841;204372;4760;435354;151437;2458;8067;0;207043;41303;59416;75222;2094;219372;60409;1610;4381;0;114676;
1663106189081;37682643;101704;98898;195930;4831;391728;125343;2566;8224;0;187650;61329;68399;79884;2574;253194;86171;1605;4368;0;144271;
1663106189096;37698414;101808;99979;191457;5139;395796;123889;2604;8336;0;189196;61215;68130;73899;2482;253092;85273;1620;4062;0;141653;
1663106189112;37715505;126686;129701;204309;7205;580482;158804;3414;12163;0;216674;57988;68062;33138;3055;240768;78705;1423;4003;0;138724;
1663106189127;37739008;93643;149400;258489;10329;641298;150503;3636;14003;2;210141;117146;118246;90657;5811;457494;148355;2682;9272;0;207384;
1663106189143;37628220;118359;104128;191205;5271;432498;148505;2394;7867;0;202322;41563;64480;70245;3450;216066;60439;1696;5017;0;126394;
1663106189159;37709835;101746;99500;194985;4780;392028;126079;2605;8377;0;188015;61254;69965;79695;2972;258732;86592;1606;4378;0;145432;
1663106189174;37702165;107209;105370;195237;5160;418218;133361;2790;8966;0;199879;62921;75187;80073;2688;266196;89322;1688;4822;0;157233;
1663106189190;37699765;114108;101324;203616;6299;575382;143136;2989;10387;0;155200;41791;37421;18018;1826;192870;58621;754;2244;0;63426;
1663106189206;37695200;104555;102591;191646;4841;413196;134331;2672;8865;0;188947;59670;72326;69804;4133;262140;82845;1593;4648;0;141884;
1663106189221;37721401;3655350;3343306;1752408;234677;19191720;5135781;44673;257191;0;5045619;279918;475568;254205;54067;2112666;515112;9976;40816;0;580308;
1663106189237;37736630;204434;280354;286398;9911;1048812;263516;4297;18725;0;366296;71161;268336;149751;10684;829842;98956;3147;9982;0;285128;
1663106189252;37605430;2822286;3010914;1666413;14488;17655966;3235312;12412;44459;0;3967272;164025;214878;130599;15872;849018;222360;2947;13973;0;331920;
1663106189268;37632855;80609;169633;222957;41130;583272;142452;2629;10373;0;250255;97079;133340;98532;13677;483888;127812;2790;10189;0;190023;
1663106189284;37657444;120276;118784;202356;7632;489504;155848;2673;9677;0;214894;41987;73414;72765;4046;253956;64356;1765;5671;0;130134;
1663106189299;37683125;106118;109387;196875;5472;437532;136464;2818;9311;0;200250;62696;79481;80073;3528;280836;92839;1729;5098;0;162658;
1663106189315;37699251;111247;104034;207459;6355;590544;148621;2713;10839;0;156300;163379;192690;93366;17054;1119834;205246;2498;17891;0;225570;
1663106189331;37691162;101627;103634;196812;5400;407970;128019;2601;9028;0;188325;61146;75477;81837;4152;268662;88122;1654;5466;0;153135;
1663106189346;37747326;57210;75978;114282;3141;358806;88037;2033;6525;0;105009;119004;109061;93114;8637;584016;161789;2728;9647;0;171994;
1663106189362;37620767;118006;103808;190071;5017;432870;147670;2368;7915;0;202640;41587;66023;69552;3758;219690;62668;1727;5075;0;126420;
1663106189377;37758235;73926;119945;200088;13231;541434;119410;3168;12068;0;150023;117101;112417;54432;6134;511992;148599;2424;8886;0;190930;
1663106189393;37626100;137500;132347;265986;5974;593232;179604;3083;11652;0;235904;43276;71022;78120;3606;228432;65310;1832;5465;0;136614;
1663106189409;37693503;101549;100459;187551;4925;394842;127241;2588;8302;0;185931;61294;71591;71631;2556;264696;85750;1589;4478;0;143775;
1663106189424;37703758;103546;100862;189126;5117;400164;128230;2740;8794;0;189721;59019;74598;74277;6619;259992;84854;1666;5050;0;150524;
1663106189440;37679912;127051;96256;198954;5206;556152;157554;2366;8110;0;166343;22523;32568;15750;2303;159822;34634;861;2675;0;42140;
1663106189456;37713277;106663;105516;204561;5480;425550;134799;2834;9239;0;192449;60614;75430;75789;4093;271008;87631;1699;5542;0;149657;
1663106189471;37707908;122508;107985;203742;4548;443910;153586;2559;8199;0;213878;43323;64744;80577;2692;231390;64413;1814;4928;0;127412;
1663106189487;37675573;105037;102974;188559;4900;403410;131019;2700;8748;0;192980;62349;74404;73521;2663;269898;87998;1650;4578;0;152834;
1663106189502;37735929;106558;161070;221634;5718;550440;162856;3085;12279;0;283394;119573;133306;103635;8314;476346;155250;3110;10749;0;249451;
1663106189518;37739660;2932697;3361614;2075409;319301;17858010;4020100;98998;322182;0;4525427;463332;731435;355068;63985;2611320;678194;15760;53213;0;1072057;
1663106189534;37625433;117572;143271;273672;6333;630204;165411;3134;13655;0;220167;62221;86422;75852;3350;312948;95766;1720;6111;0;162777;
1663106189549;37692725;105253;107921;192717;5193;433992;135117;2747;9362;0;194991;61881;79431;78183;3590;273948;91169;1688;5150;0;162335;
1663106189565;37700869;112364;98037;205254;5033;556596;144100;2661;8873;0;155304;41791;37712;18333;1805;194700;59059;748;2367;0;63765;
1663106189581;37693447;101713;100435;193410;5105;399132;126769;2624;8542;0;188240;60694;69834;75348;2880;257106;86589;1563;4464;0;146685;
1663106189596;37711215;101644;101383;199458;5041;400758;126408;2645;8477;0;191375;61249;69036;83286;2487;267378;86073;1597;4266;0;140950;
1663106189612;37677392;101717;101652;188055;5183;398940;125762;2648;8427;0;190897;61254;70578;71568;2635;261252;85695;1603;4355;0;144539;
1663106189627;37704821;102594;102327;190890;5554;407232;128871;2686;8632;0;187877;58268;73703;70686;4968;261510;82414;1569;4872;0;146941;
1663106189643;37687112;102098;105075;190638;5189;419424;131035;2658;8902;0;192380;61326;72255;73080;2536;261672;86228;1611;4506;0;146815;
1663106189659;37706705;114511;117995;193788;5801;505098;147166;3075;10915;0;203653;59549;75764;41454;4011;262290;86710;1932;5476;0;149736;
1663106189674;37735028;110117;185663;280917;16859;668256;175609;3486;14205;0;294621;97455;117200;93429;8676;470274;126902;2846;10374;0;179887;
1663106189690;37619731;127418;97367;207459;5194;566466;160067;2348;8526;0;167560;22507;32178;15624;2011;156228;34733;835;2740;0;42733;
1663106189706;37717949;57143;79585;118881;3474;331062;89286;2057;6588;0;119226;116940;105168;53865;5076;571212;149983;2332;8700;0;167280;
1663106189721;37636430;120627;103637;190953;4863;438126;150890;2345;7757;0;202119;38682;65116;66024;3969;213606;56609;1668;5061;0;118723;
1663106189737;37728217;3708473;3430086;1795122;240520;19666914;5295516;45498;262603;0;5152110;230528;420089;223839;48048;1863096;407134;9106;37506;0;489331;
1663106189752;37638130;110798;110918;203616;5984;624642;151339;2664;11067;0;160172;42646;45937;22239;2551;238812;66396;806;3779;0;69017;
1663106189768;37697834;101852;106109;196812;5263;419802;127557;2712;10151;0;187613;127805;127639;102123;9722;591492;125696;2562;11769;0;221221;
1663106189784;37747848;65142;103231;191079;5038;440820;105996;2539;9470;0;139829;117603;120465;84483;7221;574500;159432;2456;10513;0;194074;
1663106189799;37624222;134082;133184;268128;5587;601812;179812;2922;11451;0;231296;42101;69948;71001;3245;237798;63365;1738;5852;0;129986;
1663106189815;37702535;112634;100862;205884;6310;572136;147802;2986;10255;0;156554;41836;38379;18648;1798;195582;59613;730;2388;0;64421;
1663106189831;37699043;101779;100097;198891;4802;399696;125520;2602;8290;0;187428;60784;69339;81207;2722;251892;85900;1573;4564;0;146758;
1663106189846;37704351;101833;100366;199395;4938;396834;127830;2583;8312;0;189827;61251;67198;81270;2567;264390;86757;1577;4457;0;138881;
1663106189862;37687571;105312;107007;197316;5462;430530;132092;2741;9234;0;193378;62065;78295;75600;3849;275748;89806;1669;5796;0;154315;
1663106189877;37696816;129400;100747;197505;4962;585558;163861;2402;8773;0;169444;22646;33267;16191;2033;163110;35561;871;2766;0;43110;
1663106189893;37738634;57481;75220;113274;3024;351444;88069;2046;6170;0;106360;117131;100308;80955;5460;530898;149460;2392;9325;0;169533;
1663106189909;37645931;127543;117974;201600;4817;473064;161253;2839;9171;0;230603;42120;64609;74970;2606;237252;62325;1727;4825;0;120340;
1663106189924;37681895;117536;118886;244881;5195;511596;149639;3052;10362;0;208971;61253;71164;72387;2945;256068;86324;1606;4618;0;145946;
1663106189940;37686545;111030;91624;195237;5221;518070;135886;2547;8539;0;151584;41841;38231;18459;1858;195768;59087;733;2253;0;63988;
1663106189956;37703035;105376;106517;192276;5218;421854;134100;2816;8797;0;199469;62294;71034;73962;2733;269316;86801;1723;4882;0;147569;
1663106189971;37685966;101848;101056;187551;4979;395946;127106;2685;8319;0;188133;63029;72268;70875;3588;262056;88366;1946;5271;0;148567;
1663106189987;37702397;101925;99331;188118;4880;393186;123365;2641;8246;0;190971;61250;66830;70308;2701;249990;85098;1581;4433;0;142619;
1663106190002;37692160;112715;92599;199080;4871;522816;138229;2644;8568;0;152551;41746;38305;18459;1815;194484;58833;740;2277;0;63853;
1663106190018;37698448;101775;99150;192024;4862;393150;125689;2605;8109;0;187994;61194;68316;74907;2674;251406;85932;1616;4232;0;143406;
1663106190034;37709154;105459;104745;198261;5180;414654;129801;2766;8791;0;199036;62304;69194;78246;2569;264648;87466;1662;4542;0;146810;
1663106190049;37688470;111288;109412;196434;4907;463746;137856;2926;9684;0;194322;58013;69900;51534;2590;245820;80892;1434;3870;0;142096;
1663106190065;37741054;78626;99934;188622;4125;475050;118810;2714;9323;0;140763;117105;102620;89460;5326;508302;148103;2387;8805;0;174816;
1663106190081;37638005;121817;106919;197820;5305;445644;151097;2511;8371;0;205335;39376;69257;76545;3280;222324;57033;1621;5141;0;128975;
1663106190096;37690527;153553;191817;230139;19633;725526;201566;4518;16161;0;302272;263873;446162;551817;17298;1911954;428217;10882;44823;0;595772;
1663106190112;37731598;57601;79843;120960;4226;374904;89118;2023;6712;0;107170;117520;107583;91791;7854;573306;151340;2512;9767;0;170810;
1663106190127;37624096;120615;108120;194544;5739;449886;150683;2489;8339;0;206856;40774;71476;70245;5336;229044;59733;2034;6085;0;133763;
1663106190143;37708339;118083;102610;193851;5154;427848;148591;2474;8297;0;200186;41555;67947;74655;3755;225114;61633;1797;5296;0;129975;
1663106190159;37702334;101742;99652;191583;4747;390690;124680;2563;8105;0;189857;61680;69924;75726;2463;260160;87815;1624;4718;0;145895;
1663106190174;37700663;101652;98923;189378;4860;391170;125569;2607;8218;0;187775;61211;68687;72765;2722;256098;85878;1593;4333;0;142690;
1663106190190;37714344;121561;113822;211176;7428;650334;154293;3064;11658;0;166397;41746;38229;18585;2066;196638;58579;733;2237;0;63557;
1663106190206;37691484;117443;120236;260379;5387;521604;151411;3101;10958;0;211792;61295;69226;79947;2741;251838;85932;1601;4526;0;145546;
1663106190221;37734767;61869;81056;132111;2976;371802;95550;2155;6718;0;116870;117115;99872;83727;5580;507024;146397;2379;8370;0;172765;
1663106190237;37640791;192163;159091;220563;10178;757614;191601;3466;15044;0;281887;37241;55809;64197;2070;192084;53142;1471;4414;0;110088;
1663106190252;37679829;3670615;3323051;1736973;237739;18988230;5107706;44707;256363;0;5079332;322674;544102;269514;54730;2277804;570777;10233;42991;0;706619;
1663106190268;37673551;122559;130214;202797;6078;561342;171466;2624;10791;0;220930;40953;93793;71001;5491;316494;72357;1893;7993;0;149534;
1663106190284;37764184;74079;84601;126882;3369;418200;118244;1864;6846;0;125923;100197;116790;83538;9507;621252;146004;3001;11277;0;156008;
1663106190299;37625484;118850;106392;196371;4641;440718;150428;2389;8109;0;207141;41963;65594;73143;3207;220902;62731;1724;5034;0;127661;
1663106190315;37706915;120227;123829;212688;7516;710778;163072;3060;12900;0;170021;41791;40314;19404;1819;207744;60660;739;2504;0;64634;
1663106190331;37725786;73070;100976;189819;3677;505632;118767;2461;9573;0;131696;117032;103963;88641;5844;548076;151564;2393;8961;0;169554;
1663106190346;37629254;119701;107121;190638;4994;453756;150977;2397;8310;0;204304;39942;64870;63504;2942;210702;58969;1618;4561;0;123242;
1663106190362;37720087;101761;102540;201978;4954;403254;129116;2597;8542;0;190896;61254;68600;81711;2795;274260;86703;1597;4531;0;138172;
1663106190377;37660422;110823;92896;194355;4857;524406;138524;2565;8658;0;151358;41791;38263;18522;1798;193872;58611;716;2214;0;63693;
1663106190393;37703488;104501;102261;191016;5250;411618;131653;2670;8567;0;188937;60556;73882;68796;6123;263334;85877;1712;5120;0;146748;
1663106190409;37722069;118141;103292;194859;5161;430146;146294;2415;7929;0;203296;41997;64979;73521;3185;219780;62553;1738;4818;0;124825;
1663106190424;37707941;103688;103402;199206;4830;409770;128969;2733;8885;0;191601;60942;77109;84609;5987;272490;88935;1706;5366;0;156049;
1663106190440;37692361;140482;118543;209601;6791;693540;185021;3138;11580;0;184579;22534;31877;15498;1907;154434;33734;873;2560;0;41914;
1663106190456;37689835;117555;121441;253134;5346;521508;151124;3083;10605;0;210787;61295;72112;76419;3315;260850;86574;1646;5073;0;147542;
1663106190471;37704183;107244;107457;194733;5510;432552;135341;2785;9342;0;195803;62866;79525;71631;3009;283602;89463;1692;5470;0;158663;
1663106190487;37699771;118226;103860;188181;4930;432324;149603;2398;7871;0;204847;41968;64289;65583;2909;217950;62319;1710;4670;0;124247;
1663106190502;37688813;110831;92222;194166;4867;522060;135898;2571;8558;0;151840;41791;37620;18396;1807;194394;58214;730;2294;0;63026;
1663106190518;37705528;101758;99816;193095;4848;396354;125832;2588;8033;0;188435;61198;70003;76230;2574;255354;86041;1614;4126;0;143876;
1663106190534;37705148;101830;100166;195300;4999;399606;128436;2654;8175;0;188386;61206;70765;78372;2510;256482;86089;1583;4136;0;143879;
1663106190549;37732947;57410;73403;108108;3007;347646;87873;1982;5785;0;104874;117050;99869;81018;5788;530406;148193;2356;8440;0;167798;
1663106190565;37646919;136612;106898;211428;4932;623532;170361;2692;9600;0;178532;22509;31486;15246;1906;153642;34320;857;2434;0;42485;
1663106190581;37687179;117437;119156;244629;5027;510414;150697;3065;10011;0;209939;61243;71786;74151;2782;260358;86313;1602;4414;0;145582;
