# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
epoch;timestamp;CPU0;;;CPU1;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;
1663594628558;46759323;104068;83683;126438;22554;36083;20124;
1663594628573;46774167;104235;83843;129948;22549;36526;20358;
1663594628589;46772003;104276;82950;130962;22544;36127;20046;
1663594628604;46764305;112872;92332;124800;22544;36323;20280;
1663594628620;46768749;118462;97880;175656;22544;36447;20280;
1663594628636;46770681;105614;84179;121680;22558;36298;20202;
1663594628651;46776279;98766;97494;127530;50217;95391;100698;
1663594628667;46763517;104259;83168;121680;22546;36756;20436;
1663594628683;46776775;104111;83047;127218;22544;36443;20280;
1663594628698;46762127;104765;83615;118092;22544;36466;20280;
1663594628714;46772539;104056;83376;119340;22544;36245;20124;
1663594628729;46787143;104177;85138;135096;22544;36591;20358;
1663594628745;46759541;116516;93343;123786;22544;36250;20124;
1663594628761;46769585;118356;97593;174564;22544;36972;20514;
1663594628776;46776125;104091;82919;127218;22544;36482;20202;
1663594628792;46777599;104100;83437;133536;22544;36284;20046;
1663594628808;46770689;104231;84224;133770;22544;36479;20358;
1663594628823;46756217;104188;83071;118326;22544;36505;20202;
1663594628839;46773985;104149;83736;120744;22544;36293;20280;
1663594628854;46773465;106380;84629;122928;22544;36165;19968;
1663594628870;46786183;96752;96909;138372;35227;90919;107172;
1663594628886;46753472;111217;87915;124098;21213;31016;17238;
1663594628901;46768743;118765;97588;178074;22550;36364;20280;
1663594628917;46770261;104185;82852;122226;22560;36485;20358;
1663594628933;46769535;104206;83742;121056;22544;36439;20280;
1663594628948;46786677;71075;103562;132600;95171;103185;103818;
1663594628964;46752164;105062;83734;120978;21220;29883;16614;
1663594628979;46774999;104172;83175;126672;22544;36599;20280;
1663594628995;46765465;104447;84740;121212;22550;36774;20436;
1663594629011;46774799;105312;84509;125034;22544;36218;20202;
1663594629026;46776585;112901;91380;130494;22544;36247;20124;
1663594629042;46771821;112247;110599;185172;41914;86679;93288;
1663594629062;59491667;255237;22675596;12709476;36791;52163;30342;
1663594629077;46736621;98566;91818;136422;47126;82744;95862;
1663594629093;46766086;121114;107180;144768;47548;112678;62478;
1663594629109;46758973;104190;83454;119964;22638;36431;20280;
1663594629124;46773497;104281;83764;121992;22544;36978;20592;
1663594629140;46768551;104244;82743;119340;22548;36518;20202;
1663594629156;46783225;106386;105729;131664;61141;87104;61932;
1663594629171;46754562;134108;112874;189072;34215;48858;27222;
1663594629187;46800841;26325237;27020379;15122874;20183;30395;18330;
1663594629202;46769181;104278;83197;168714;22864;34411;28002;
1663594629218;46727391;96312;91544;126672;47521;83039;93054;
1663594629234;46777613;104128;83690;129636;22513;36539;20358;
1663594629249;46766947;95982;93211;125736;61299;85132;95316;
1663594629265;46788590;107825;97423;163020;26239557;26899299;14954160;
1663594629281;46729211;104564;81319;130962;22953;34168;27144;
1663594629296;46774195;114586;92086;126360;22544;36334;20202;
1663594629312;46765933;118609;97757;177450;22544;36402;20202;
1663594629327;46772013;106986;87255;121836;22550;36445;20280;
1663594629343;46771753;105330;87370;122850;22544;36561;20358;
1663594629359;46773713;105237;85119;125034;22544;36245;20280;
1663594629374;46764959;104156;82392;119340;22548;36381;20280;
1663594629390;46770911;104109;82945;119262;22544;36512;20358;
1663594629406;46791063;72830;127304;146640;101756;114160;106080;
1663594629421;46755846;159522;177442;221442;27260;49399;27846;
1663594629437;46776817;105029;102000;128622;38458;86175;65910;
1663594629452;46774348;116950;218015;253188;99049;130254;113100;
1663594629468;46744476;103345;91148;122538;21231;32354;18018;
1663594629484;46771279;104864;89853;125970;22544;38728;21450;
1663594629499;46768839;104180;84095;122148;22544;37066;20592;
1663594629515;46768481;105889;86674;120276;22549;37236;20670;
1663594629531;46792615;104353;86480;142584;22558;36747;20514;
1663594629546;46748989;104162;83572;119964;22544;36592;20358;
1663594629562;46773035;104324;85018;122460;93219;77192;42822;
1663594629577;46778637;112871;94378;129636;22548;36583;20358;
1663594629593;46764207;118782;98937;180804;22550;36544;20202;
1663594629609;46769063;105354;84440;120822;22558;36370;20202;
1663594629624;46775553;105803;84120;124956;22544;35877;20046;
1663594629640;46768039;104870;83782;122460;22544;36454;20280;
1663594629655;46775889;98860;97714;127530;47561;89814;97500;
1663594629671;46767257;104158;83197;122850;22505;36842;20436;
1663594629687;46769709;104217;83009;121134;22544;36391;20202;
1663594629702;46781307;104170;83272;131352;22544;36436;20202;
1663594629718;46767343;112911;89965;127062;22548;36309;20202;
1663594629734;46789867;120092;101473;201786;22544;36213;20202;
1663594629749;46753641;104137;83788;129168;22593;36387;20280;
1663594629765;46774007;104175;83380;131742;22544;36664;20358;
1663594629780;46766639;96045;93558;127062;37594;85174;95160;
1663594629796;46770114;103794;81174;127374;21210;34048;18876;
1663594629812;46773899;104353;84158;132678;22544;39873;22152;
1663594629827;46759781;104266;83541;122616;22553;36524;20280;
1663594629843;46778531;105747;84160;130650;22544;36673;20358;
1663594629859;46788445;142917;125388;147654;45627;88093;48984;
1663594629874;46746732;207815;314492;295464;213811;304063;212472;
1663594629890;46722740;209280;183656;187200;26987;40375;22464;
1663594629905;46759735;104219;83895;122226;22589;36669;20358;
1663594629921;46772711;107529;89456;123162;22546;36750;20514;
1663594629937;46768129;104347;83438;121056;22558;36558;20280;
1663594629952;46780071;106437;84875;129870;22544;36812;20514;
1663594629968;46778059;71078;111983;135018;95254;107722;103662;
1663594629984;46748474;103198;82475;117858;21244;29295;16224;
1663594629999;46782045;112821;91666;130026;22544;36598;20280;
1663594630015;46772619;118593;98871;187356;22544;36514;20280;
1663594630030;46762189;104333;83700;122616;22550;36583;20358;
1663594630046;46766425;104116;82906;117780;22544;36336;20124;
1663594630062;46787241;62419;123762;142194;101386;108411;102336;
1663594630082;59453116;241269;22595112;12665250;35152;44110;25974;
1663594630097;46728429;104320;81329;127842;22769;34827;26364;
1663594630113;46781481;105060;83683;131508;22544;36199;20124;
1663594630128;46765903;112904;90237;126204;22544;36399;20280;
1663594630144;46765849;118536;97971;175344;22549;36519;20280;
1663594630160;46792985;99965;97571;142818;68639;89960;113256;
1663594630175;46753538;114135;120199;138372;74495;114921;105768;
1663594630191;46776888;96689;91114;137826;46633;84547;102180;
1663594630207;46779856;25818514;27062488;15152904;25609;48054;28314;
1663594630222;46747549;96284;91311;155454;48231;88206;126750;
1663594630238;46740147;104181;82190;126282;22544;36066;24414;
1663594630253;46766969;104185;83635;118326;22544;36770;20436;
1663594630269;46785201;104529;101904;134004;52703;85523;73086;
1663594630285;46747576;123223;123553;140868;25794344;26916592;14961570;
1663594630300;46782005;104362;82093;141882;23000;35249;24648;
1663594630316;46759995;104290;82316;134784;22544;35461;22698;
1663594630332;46766261;99357;97353;127452;47205;88714;96798;
1663594630347;46778692;49935;68892;114348;93948;93353;98982;
1663594630363;46754010;104211;82049;120276;21214;28954;16146;
1663594630378;46781859;104154;83952;132912;22544;37097;20670;
1663594630394;46757867;105734;84009;119418;22550;36768;20436;
1663594630410;46784727;112825;92825;133458;22544;36541;20280;
1663594630425;46759313;119228;98871;177216;22546;36855;20514;
1663594630441;46789801;104206;83771;140634;22544;36460;20280;
1663594630457;46763369;104123;84145;132678;22549;36552;20358;
1663594630472;46780783;71032;108984;140400;95183;104970;109980;
1663594630488;46748252;103452;83070;122616;21224;28748;15990;
1663594630503;46778821;106083;87976;132366;22544;37599;20904;
1663594630519;46762937;98603;94515;123864;48387;86509;90870;
1663594630535;46776853;104314;85378;132444;22482;36959;20592;
1663594630550;46777425;112830;91883;139152;22548;36433;20202;
1663594630566;46750851;118643;98342;172926;22544;36236;20124;
1663594630582;46773809;104828;83693;121134;22544;36233;20124;
1663594630597;46768051;104124;84271;118092;149102;160068;88998;
1663594630613;46779659;105843;84209;126360;22634;36752;20436;
1663594630628;46775701;104682;85426;131976;22544;36509;20280;
1663594630644;46760737;104252;83905;121368;22544;36152;20046;
1663594630660;46783345;98951;97079;133926;47962;88621;102960;
1663594630675;46766111;104171;83854;127374;22552;36609;20358;
1663594630691;46769381;114041;94272;125424;22544;35966;20046;
1663594630706;46765933;118699;99127;175266;22548;36771;20514;
1663594630722;46781925;105745;84832;131196;22544;36470;20202;
1663594630738;46760023;105012;83415;119652;22550;36119;19968;
1663594630753;46776275;104270;83140;124332;22548;36168;20124;
1663594630769;46784881;69711;119407;140166;99386;107274;104442;
1663594630785;46778400;159097;244230;266136;110042;142464;173160;
1663594630800;46751128;103839;93017;123318;21203;30106;16770;
1663594630816;46779173;104322;89379;135174;22544;37537;20904;
1663594630831;46769365;114561;99946;131742;22544;36280;20124;
1663594630847;46758067;118583;101821;182442;22544;36762;20436;
1663594630863;46774289;104271;84122;122226;22589;36322;20124;
1663594630878;46778427;100027;98335;130026;66479;89314;94224;
1663594630894;46761884;127058;112306;137826;39277;49874;27768;
1663594630910;46770615;104258;83651;122616;22589;36540;20202;
1663594630925;46774023;97139;91235;125190;40240;64953;76206;
1663594630941;46773167;98948;90868;127296;40187;62187;77844;
1663594630956;46769887;104265;83148;125580;22499;36488;20202;
1663594630972;46771885;114337;93074;125970;22558;36651;20436;
1663594630988;46795597;82957;127539;208494;95305;101994;118326;
1663594631003;46749256;44886;119593;140790;100091;100814;99138;
1663594631019;46766658;103443;95426;132678;63167;520373;289224;
1663594631035;46766689;104295;85430;123942;22634;37128;20592;
1663594631050;46771667;106791;85793;124488;22544;36724;20280;
1663594631066;46770587;104360;84094;124176;22544;36607;20280;
1663594631081;46791581;443675;1699930;1090284;478523;1490130;828204;
1663594631101;59512861;489325;23619944;13319046;215680;353985;204984;
1663594631117;46746588;157892;243302;306384;1192978;1535964;949962;
1663594631133;46761447;327616;987731;707070;212912;345930;231894;
1663594631148;46776602;367334;784833;591552;1315655;940203;522600;
1663594631164;46756379;104603;123784;146484;68291;104926;78624;
1663594631179;46763947;346291;631280;521664;1357807;925617;567684;
1663594631195;46746675;2549859;1985965;1333254;2348864;1423916;829062;
1663594631211;46785338;334232;895517;646152;3387235;1759481;1008228;
1663594631226;46766984;26343662;27129908;15179346;97002;235221;196560;
1663594631242;46761080;605047;1457778;1056978;5497416;2635122;1559844;
1663594631258;46749632;4788436;3311867;2209194;375430;782576;460512;
1663594631273;46749672;356732;739483;566124;3282820;1594252;886002;
1663594631289;46683131;4552998;2920796;1814436;344301;431133;239538;
1663594631304;46865954;140067;215258;222456;26622072;27674863;15446418;
1663594631320;46715794;121571;121023;163956;206215;159258;131976;
1663594631336;46766015;97134;95614;138762;42226;74497;100386;
1663594631351;46758351;105639;93473;123942;22550;38270;21294;
1663594631367;46775527;97916;92107;128700;42655;68204;85488;
1663594631383;46787113;114697;116029;144846;22499;37011;20514;
1663594631398;46759021;111328;112819;218088;42082;66794;92508;
1663594631414;46759355;104134;84743;121524;22589;36908;20436;
1663594631429;46788843;96874;91194;139776;42045;65851;98670;
1663594631445;46754101;104270;85128;123240;22513;36985;20592;
1663594631461;46784965;96915;90198;138450;42455;67025;99294;
1663594631476;46759385;104420;85180;127062;22499;36362;20280;
1663594631492;46785351;64281;123795;143286;98587;109185;97734;
1663594631508;46764870;104236;86557;128622;22589;36949;20592;
1663594631523;46778327;106019;103251;136188;42669;72909;61464;
1663594631539;46757933;118417;100501;184002;22589;36691;20358;
1663594631554;46770383;97163;88946;122928;42074;65396;81588;
1663594631570;46770401;104256;83666;121914;22499;36746;20514;
1663594631586;46770787;96799;88688;121680;42030;64712;81900;
1663594631601;46776121;105853;86878;127530;93167;90699;50544;
1663594631617;46783377;100986;103453;140400;52371;93371;108342;
1663594631633;46756321;104327;85013;126048;22634;37145;20592;
1663594631648;46765177;104137;83670;119652;22548;37318;20748;
1663594631664;46785193;107720;109263;134004;45635;93873;75270;
1663594631679;46768988;118290;97173;189306;21210;31989;17784;
1663594631695;46759321;104205;84079;124176;22548;37225;20670;
1663594631711;46771165;107850;88945;123786;22549;36721;20358;
1663594631726;46765523;104146;83667;118404;22544;36945;20514;
1663594631742;46785433;104413;83280;132678;22544;36648;20358;
1663594631757;46756661;104277;83695;117780;22544;36318;20202;
1663594631773;46771915;104174;83662;118950;22554;36245;20124;
1663594631789;46774489;104543;85988;122304;22544;36551;20358;
1663594631804;46785003;112891;90410;136110;22558;36394;20358;
1663594631820;46761493;113039;109188;180960;40238;67314;69498;
1663594631836;46766481;104836;84144;121368;22589;36568;20358;
1663594631851;46773889;105169;84967;123864;22544;36325;20124;
1663594631867;46782149;96702;93237;135876;45146;84001;101712;
1663594631882;46960518;99336;457214;328380;34294;85170;47346;
1663594631898;46574618;597728;644537;445380;61893;83665;46488;
1663594631914;46758673;104204;85198;128700;22593;37282;20748;
1663594631929;46767417;105749;86356;125034;22546;36492;20280;
1663594631945;46776763;112957;93313;130104;22548;36310;20202;
1663594631961;46766409;118474;99506;182988;22544;36718;20436;
1663594631976;46771369;104329;82773;125736;22558;36394;20202;
1663594631992;46767399;104801;84031;122382;22544;36462;20124;
1663594632007;46790205;71510;120811;143286;95857;106643;104286;
1663594632023;46750552;103648;82661;124098;21215;30247;16770;
1663594632039;46769639;105743;85375;124722;22550;36808;20514;
1663594632054;46767357;104289;82726;120666;22544;36357;20202;
1663594632070;46771849;104317;84021;121758;22544;36617;20280;
1663594632086;46790999;107386;107990;141492;47679;91929;80964;
1663594632101;46752804;1372721;793548;578370;91362;170733;94848;
1663594632121;59520775;259100;22701807;12739584;33678;43638;25662;
1663594632137;46740239;65759;116183;160056;99337;104561;123474;
1663594632152;46750562;154822;203127;258960;57125;107412;104520;
1663594632168;46779187;97128;96636;133770;64063;86131;93912;
1663594632184;46746618;118073;96079;126048;31678;47574;26442;
1663594632199;46769091;104156;84668;118170;22544;36553;20280;
1663594632215;46790639;113286;100852;139074;22544;37125;20592;
1663594632230;46765713;111308;111918;200538;47688;84781;97734;
1663594632246;46774813;25850397;27075121;15122952;269826;1001771;557622;
1663594632262;46766807;98354;99497;145002;48866;87920;101556;
1663594632277;46770378;120899;135752;157014;1151141;609842;338988;
1663594632293;46758939;96627;93141;132834;42272;77108;95628;
1663594632309;46777447;97829;94951;140868;45163;87250;106626;
1663594632324;46782900;100325;103538;173550;26081904;26963344;15072642;
1663594632340;46722509;105387;88745;135564;23005;34247;27768;
1663594632355;46793203;72522;160773;167076;101414;124851;73710;
1663594632371;46750582;79909;148220;235014;99844;104523;105222;
1663594632387;46752586;102097;106818;140478;97348;149401;134784;
1663594632402;46753530;147869;186411;180102;26555;53755;29952;
1663594632418;46775141;96964;97969;137046;42075;70858;94926;
1663594632434;46772293;104225;87114;137748;22501;37745;20982;
1663594632449;46766325;103457;100687;133458;42385;89213;89466;
1663594632465;46769646;262708;508557;358644;161343;290056;161304;
1663594632480;46784283;98414;103245;153894;42223;75532;102336;
1663594632496;46758191;105032;120185;141180;44105;91891;51090;
1663594632512;46787604;6258950;4782700;2812758;113189;187014;148980;
1663594632527;46718806;104069;95631;126360;21204;36080;20046;
1663594632543;46775821;96655;91339;130728;42035;66788;89700;
1663594632559;46775001;113296;112227;135252;44508;90872;51948;
1663594632574;46775471;103703;113391;140556;53321;88353;98046;
1663594632590;46753647;105665;88321;123006;22589;36336;20202;
1663594632605;46772329;104322;85025;124332;22558;36346;20124;
1663594632621;46775131;104748;85988;129636;92754;86294;47892;
1663594632637;46771597;112897;105610;130572;22544;36810;20436;
1663594632652;46765971;118776;103166;194532;22594;36722;20436;
1663594632668;46786871;98829;99812;142272;46120;92020;112398;
1663594632684;46748710;103426;81043;121914;21630;31539;17550;
1663594632699;46771063;105686;85747;123162;22548;36817;20514;
1663594632715;46776735;104211;83783;129012;22544;36440;20202;
1663594632730;46767975;104137;83275;125424;22544;36304;20124;
1663594632746;46767185;104168;83381;121524;22558;36572;20358;
1663594632762;46772061;104295;83938;122460;22544;36389;20280;
1663594632777;46776051;114722;93363;127530;22548;36208;20046;
1663594632793;46761585;118415;98234;172458;22558;36554;20358;
1663594632809;46776995;98500;93853;123942;44325;83573;83226;
1663594632824;46764452;124909;128671;143988;27870;45589;25272;
1663594632840;46772927;104145;82634;122382;22593;36404;20202;
1663594632855;46771033;104094;85330;122772;22544;36166;20202;
1663594632871;46771153;104388;83668;123084;22544;36204;20202;
1663594632887;46776817;96803;94683;128856;37999;93623;99216;
1663594632902;46761262;261527;253917;221052;26242;45993;25584;
1663594632918;46780739;107456;107458;138762;48555;88174;66300;
1663594632933;46744108;146786;161588;218010;178000;304117;315588;
1663594632949;46782799;104314;84128;134862;22724;37653;20982;
1663594632965;46761885;96304;91584;125112;37358;83515;93678;
1663594632980;46759644;179394;409179;303108;37804;94528;52572;
1663594632996;46767675;104244;83394;120588;22595;36713;20436;
1663594633012;46780171;104075;83696;129870;22554;36560;20358;
1663594633027;46785325;66970;125722;147420;99391;109459;100464;
1663594633043;46748618;103508;82326;122850;21210;31309;17394;
1663594633058;46788635;105526;112309;141258;42163;74334;41340;
1663594633074;46748491;118814;101245;185406;22589;36466;20280;
1663594633090;46773349;104957;85044;122772;23018;37625;20904;
1663594633105;46770851;104167;84133;121524;22558;36907;20514;
1663594633121;46786171;61770;128216;146172;101431;110368;101556;
1663594633141;59456194;242533;22598400;12668838;37696;51752;30108;
1663594633156;46742737;104328;82964;147420;22745;34237;27924;
1663594633172;46751267;97443;94100;129792;61784;83456;90168;
1663594633188;46764000;129693;114787;140088;37316;51832;28782;
1663594633203;46766187;118517;98778;182130;22589;36750;20436;
1663594633219;46768245;104201;82946;121290;22544;36955;20514;
1663594633235;46774681;96258;92082;126282;47515;86615;95160;
1663594633250;46783901;88852;122534;148200;101778;108750;109668;
1663594633266;46785032;26112266;26945157;15083640;20239;29776;17940;
1663594633281;46753371;96679;89171;154908;43108;81085;122226;
1663594633297;46728918;107493;94740;136032;28703;44878;30654;
1663594633313;46782071;104176;83930;134550;22558;36650;20436;
1663594633328;46769647;104867;105184;133926;53932;87938;68952;
1663594633344;46774282;121724;121355;167778;26041824;26917067;14961804;
1663594633360;46742745;105875;85128;129246;22994;35033;23634;
1663594633375;46772585;104154;83286;127140;22544;36585;20358;
1663594633391;46763863;104332;83611;119730;22544;36395;20280;
