# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
1663595023150;46774053;104033;86825;135798;22544;38424;21450;
1663595023166;46761095;104742;85521;126360;22548;37515;20826;
1663595023181;46766421;104106;83940;122538;22550;36571;20358;
1663595023197;46768587;103996;85142;120276;91826;85701;47658;
1663595023213;46784515;103982;83571;133614;22550;36720;20358;
1663595023228;46783367;74497;132043;154128;101350;119069;114582;
1663595023244;46773912;26118378;26973251;15088164;20267;37627;22386;
1663595023259;46728811;118272;100915;195078;22859;34365;27222;
1663595023275;46773703;104144;84964;123084;22589;37008;20514;
1663595023291;46773939;96369;92291;126048;42217;84113;93678;
1663595023306;46758286;109386;113154;139776;28940;57754;32058;
1663595023322;46767401;104719;84579;120432;22595;36558;20202;
1663595023338;46778737;99767;96874;129246;41823;85786;84630;
1663595023353;46766622;178211;381754;285558;30221;85012;47190;
1663595023369;46768927;103928;92179;130260;22609;41572;23088;
1663595023384;46779393;105903;123957;140712;66630;97728;54288;
1663595023400;46751874;552361;651249;513708;140235;268274;148980;
1663595023416;46771563;104066;85948;131430;22724;38751;21528;
1663595023431;46766835;95730;92101;127530;45607;84791;97500;
1663595023447;46799600;65719;142852;188136;26124710;27002655;15086136;
1663595023467;59445996;237855;22083896;12653238;37977;51630;42978;
1663595023482;46736633;104816;83938;158106;22745;34547;28158;
1663595023498;46744229;104140;83434;133380;22558;35480;24102;
1663595023514;46774661;113301;96106;134004;22548;37074;20592;
1663595023529;46756985;118452;102397;181662;22544;39183;21840;
1663595023545;46773369;104071;83535;121446;22597;37416;20904;
1663595023561;46771251;105728;85412;121914;22549;38234;21216;
1663595023576;46782993;62044;124236;140868;101187;110876;99294;
1663595023592;46765650;103247;88880;138762;21229;32305;17940;
1663595023607;46778113;104095;86568;145080;22544;36399;20280;
1663595023623;46757101;104231;84850;131118;22548;36772;20514;
1663595023639;46766335;104879;83964;125424;22544;36691;20436;
1663595023654;46776097;104804;102805;130884;47028;88741;69732;
1663595023670;46759759;120141;101745;175890;22589;38710;21528;
1663595023686;46776129;104054;83594;123786;22593;36515;20280;
1663595023701;46766077;104122;83580;118716;22544;36263;20124;
1663595023717;46772111;104120;83778;119418;22544;36685;20358;
1663595023732;46774635;104085;83603;122928;22544;37362;20748;
1663595023748;46767965;104173;83198;119418;22550;36675;20436;
1663595023764;46777219;104163;83361;125346;22544;36625;20358;
1663595023779;46768741;105652;85530;123318;22558;37114;20670;
1663595023795;46783427;108021;112902;135954;66903;98217;78234;
1663595023810;46759736;140233;164957;216138;54037;102506;56940;
1663595023826;46767987;104131;83537;124020;22634;36758;20436;
1663595023842;46775759;104173;84018;128934;22544;37396;20826;
1663595023857;46785003;105659;88394;143598;22544;37041;20592;
1663595023873;46750925;104244;83548;122616;22563;36699;20436;
1663595023889;46770209;105937;86732;121914;22544;36553;20280;
1663595023904;46779179;104371;84155;129948;22544;36722;20514;
1663595023920;46779149;104313;84257;137904;22544;36302;20280;
1663595023935;46761061;112980;90407;127686;22544;36478;20280;
1663595023951;46776577;113580;114587;186030;51954;93728;103818;
1663595023967;46760269;106269;87389;122850;22634;37152;20592;
1663595023982;46767317;105105;84977;119106;22544;37182;20670;
1663595023998;46778809;98162;93560;126594;41196;85520;89622;
1663595024014;46760898;124435;128184;150852;22685;56220;31200;
1663595024029;46764663;104131;83334;120354;22589;38003;21060;
1663595024045;46770453;104249;83224;120042;22546;36716;20358;
1663595024060;46779777;104149;83121;128466;22558;36926;20592;
1663595024076;46773679;112878;92993;132132;22544;37614;20982;
1663595024092;46781349;85531;120927;194064;95171;104701;109122;
1663595024107;46752786;97668;95370;129792;41084;80694;88608;
1663595024123;46757928;235925;310790;248040;26043;64326;35646;
1663595024139;46770187;104226;94167;130806;22589;39148;21684;
1663595024154;46785055;104248;88401;144690;22544;37703;20982;
1663595024170;46751195;106176;88993;125346;22544;36946;20592;
1663595024185;46771747;104162;85864;126828;22563;37108;20592;
1663595024201;46774705;107191;89708;130104;22544;37162;20748;
1663595024217;46775307;114495;102826;135330;159996;193561;107640;
1663595024232;46759167;118469;101104;188058;22724;36685;20436;
1663595024248;46768481;104978;85201;120042;22593;38178;21216;
1663595024264;46814189;26211525;27054533;15149160;20294;32770;19656;
1663595024279;46723331;105174;83585;129636;22859;34137;27768;
1663595024295;46784331;104234;85955;145548;22550;35595;24102;
1663595024310;46760607;104160;84491;130494;22548;36852;20514;
1663595024326;46765357;105869;85133;124956;22544;36516;20280;
1663595024342;46779525;104116;84202;133692;22544;37320;20670;
1663595024357;46778039;113059;91357;140088;22544;36676;20436;
1663595024373;46755239;118476;99456;181428;22550;37010;20514;
1663595024389;46776759;99812;99921;131274;38953;98603;101088;
1663595024404;46762898;111453;134625;152100;44939;88273;48984;
1663595024420;46766667;104800;93170;129792;22589;39212;21918;
1663595024435;46765741;105713;90154;125268;22544;37995;21138;
1663595024451;46772239;95833;95944;127062;55534;87642;95472;
1663595024467;46792586;108463;107963;172770;26168674;26910441;14960478;
1663595024487;59491055;251291;22350314;12707370;33929;39130;32604;
1663595024502;46749511;118722;99861;211458;22778;34202;27768;
1663595024518;46745299;104126;82465;125424;22544;34910;23634;
1663595024533;46779269;96900;93446;130572;47573;85124;97344;
1663595024549;46765958;104753;84483;128700;21197;30450;17004;
1663595024565;46772565;104075;82441;130572;22548;36844;20436;
1663595024580;46761655;104733;83534;121134;22544;36282;20202;
1663595024596;46782651;68471;113932;135252;94878;107273;101634;
1663595024612;46760586;103544;86063;129090;21196;32273;17862;
1663595024627;46770501;114085;96417;128076;22544;37695;20904;
1663595024643;46762057;118302;101071;178620;22558;37830;20982;
1663595024658;46794939;97867;93874;143286;47632;86696;105846;
1663595024674;46759339;104052;84594;132210;22544;37626;20982;
1663595024690;46762281;104075;83118;123396;22544;37566;20826;
1663595024705;46774193;104065;83543;127140;22554;36878;20592;
1663595024721;46763621;104101;84145;119808;22544;37667;20982;
1663595024737;46772137;104683;84350;120978;22544;37937;21138;
1663595024752;46773629;103970;85375;123864;22544;36978;20592;
1663595024768;46793727;116499;95498;145938;22558;36614;20358;
1663595024783;46773909;118495;99982;205140;22550;37159;20670;
1663595024799;46752575;99372;95895;130962;64198;87984;100776;
1663595024815;46773110;128835;141071;164658;57476;90610;50466;
1663595024830;46756839;104189;84892;119496;22603;36646;20358;
1663595024846;46771581;104172;84748;119574;22544;36552;20358;
1663595024862;46769783;104046;83663;118326;22548;36946;20514;
1663595024877;46778527;105656;85375;125424;22558;36361;20202;
1663595024893;46767415;105076;85634;122850;22544;37936;21060;
1663595024908;46773475;112796;90197;124254;22554;36865;20514;
1663595024924;46765389;118701;98598;173316;22548;36502;20280;
1663595024940;46774825;104059;83406;122850;22544;36235;20124;
1663595024955;46769025;104168;86828;120744;22544;36810;20514;
1663595024971;46771329;106057;85429;121446;22550;36736;20436;
1663595024986;46768715;106564;86017;119340;22550;37041;20514;
1663595025002;46772245;104120;82939;119964;22544;36882;20514;
1663595025018;46770983;104095;83415;120198;22544;36446;20202;
1663595025033;46775005;104014;82434;124020;22558;37407;20826;
1663595025049;46774125;113350;91578;126594;22546;36581;20436;
1663595025065;46776607;118541;98240;185328;22544;36805;20514;
1663595025080;46760121;104086;83426;120900;22550;36996;20670;
1663595025096;46768807;105602;85425;118872;22548;36942;20436;
1663595025111;46790949;71175;101655;132132;95158;105752;104286;
1663595025127;46765094;103287;84028;137436;21210;30766;17160;
1663595025143;46768187;104221;83888;134472;22544;36382;20280;
1663595025158;46760967;104190;83811;124488;22544;37453;20826;
1663595025174;46775399;104386;85128;128310;22544;36275;20124;
1663595025190;46772133;112992;91415;129246;22544;37865;21060;
1663595025205;46763125;120750;100145;175188;22550;37870;21060;
1663595025221;46772885;104261;85239;123474;22589;37024;20592;
1663595025236;46775663;104246;83420;127998;22544;36407;20202;
1663595025252;46767273;104131;85453;124800;91835;76053;42198;
1663595025268;46772455;105080;84733;126516;22558;36859;20514;
1663595025283;46811199;26187232;27023775;15136914;20314;30384;18408;
1663595025299;46736371;104255;81729;146718;22865;34090;27846;
1663595025315;46746357;105842;83833;123786;22548;34825;23556;
1663595025330;46773779;112879;91229;122772;22548;36335;20202;
1663595025346;46771423;118591;97961;176514;22550;36318;20280;
1663595025361;46773955;106904;84639;125424;22558;37057;20592;
1663595025377;46768849;104231;83282;123552;22544;36598;20358;
1663595025393;46775233;96898;95019;128154;37920;86640;94848;
1663595025408;46756464;102245;88078;124722;21266;35849;19968;
1663595025424;46771085;105817;84945;122538;22544;37977;21138;
1663595025440;46769543;104185;83624;121290;22549;37199;20592;
1663595025455;46771675;104222;82896;121446;22973;37533;20826;
1663595025471;46783919;104795;104815;135018;58213;88153;74802;
1663595025486;46775750;122259;122155;172926;26051302;26902306;14955876;
1663595025506;59492985;241601;22325735;12709086;33931;39101;32604;
1663595025522;46744889;104856;82289;150384;22769;33852;27534;
1663595025538;46746209;105916;83312;127608;22548;34943;23712;
1663595025553;46768795;104183;83318;121290;22546;37029;20592;
1663595025569;46775593;96001;92292;126282;41550;75045;89856;
1663595025584;46768403;104191;83466;123240;22499;37286;20748;
1663595025600;46775477;112896;90603;127998;22544;36220;20202;
1663595025616;46790837;85436;114714;195936;95114;101700;115440;
1663595025631;46755230;51009;123970;145002;99944;101701;99684;
1663595025647;46752712;111610;127679;144378;29388;67476;37518;
1663595025663;46772377;96361;97857;131586;47655;87583;97578;
1663595025678;46761075;104968;86519;121290;22499;39007;21684;
1663595025694;46772829;104291;83820;124800;22544;37025;20670;
1663595025709;46773621;98417;95381;128076;41721;72751;77844;
1663595025725;46761655;104155;84586;119574;22499;36660;20514;
1663595025741;46779399;112865;95241;127608;22558;36351;20202;
1663595025756;46765909;120128;102766;187278;22549;37689;20982;
1663595025772;46772665;104157;83846;125034;22603;36719;20436;
1663595025788;46766973;104195;83138;121758;22544;36413;20280;
1663595025803;46783041;99497;96406;134316;67029;88905;104286;
1663595025819;46759826;126175;134106;150852;52728;86997;48360;
1663595025834;46782809;104806;84375;134628;22589;36521;20358;
1663595025850;46764181;105073;85801;127686;22544;36617;20358;
1663595025866;46763721;105784;85894;120432;22544;36700;20358;
1663595025881;46778283;112857;89866;127530;22544;36507;20280;
1663595025897;46773741;118598;98840;185250;22544;37158;20670;
1663595025913;46785127;104242;87175;145158;22544;36946;20514;
1663595025928;46754515;96030;95968;129558;39079;87201;97344;
1663595025944;46768527;104172;83682;125814;22513;41710;23166;
1663595025959;46768219;106257;89057;124098;22554;39944;22308;
1663595025975;46777367;102094;102044;132132;42424;92155;90636;
1663595025991;46777888;135656;230510;204204;97013;138528;123630;
1663595026006;46742696;103419;81527;118794;21196;30974;17238;
1663595026022;46777945;112963;91192;126828;22544;36839;20358;
1663595026038;46765947;118318;99293;178932;22550;38077;21138;
1663595026053;46767183;104316;83726;118404;22552;36840;20436;
1663595026069;46792967;104167;83609;140790;22559;37283;20670;
1663595026084;46752069;105758;84666;121758;22544;37331;20670;
1663595026100;46773811;104179;83155;124722;22548;37103;20592;
1663595026116;46767049;104170;83070;121134;22548;36650;20358;
1663595026131;46788095;71570;119090;140868;95903;106123;103584;
1663595026147;46753906;103815;87184;127062;21196;33292;18486;
1663595026162;46768021;112945;91704;123240;22550;37548;20826;
1663595026178;46773509;118518;98682;179556;22544;37826;21060;
1663595026194;46775353;105907;85469;129948;22554;36564;20358;
1663595026209;46765123;104132;85239;124254;22544;36590;20358;
1663595026225;46766529;104079;83163;118872;22544;36463;20358;
1663595026241;46778809;104204;83285;126594;22544;36507;20280;
1663595026256;46767985;104459;84211;124020;22544;38002;21138;
1663595026272;46769093;104162;84438;121836;91379;76842;42744;
1663595026287;46774139;104831;84063;124566;22544;36185;20124;
1663595026303;46798741;25812922;27062913;15137226;20277;32099;19266;
1663595026319;46757951;110301;104803;206778;41514;83531;121836;
1663595026334;46742261;104077;83311;125268;22648;40206;27222;
1663595026350;46774507;103963;83201;126126;22544;40429;22464;
1663595026366;46775381;104377;83644;130962;22550;37192;20670;
1663595026381;46758465;104611;84193;118872;22549;38337;21294;
1663595026397;46793863;121783;163051;180024;107561;152006;146640;
1663595026412;46719661;121260;123294;143676;40540;78518;43602;
1663595026428;46774709;104050;84628;127686;22603;37243;20670;
1663595026444;46780325;113106;94546;137280;22544;37364;20826;
1663595026459;46753053;119248;102880;129402;22558;37252;20748;
1663595026475;46797593;104052;85234;146562;22589;36258;20202;
1663595026491;46748911;95626;92084;124254;55790;84086;94848;
1663595026506;46786482;108482;101981;162396;26170576;26908712;14959386;
1663595026526;59493007;244218;22410655;12709320;33948;41042;34242;
1663595026542;46765101;104110;82055;167076;22773;33427;27300;
1663595026557;46728327;105976;83693;126360;22560;34989;23712;
1663595026573;46785583;105384;100569;137046;40245;72054;65208;
1663595026589;46762291;118307;99611;182286;22589;37652;20982;
1663595026604;46768023;104132;83576;124800;22544;36958;20514;
1663595026620;46765707;105011;84562;119574;22548;36415;20202;
1663595026635;46795001;72600;106094;138840;95108;106107;106704;
1663595026651;46744616;103399;85529;122772;21196;30775;17082;
1663595026667;46777009;96076;92342;128778;47587;83789;96798;
1663595026682;46768779;103972;84210;126750;22499;36737;20358;
1663595026698;46769371;104162;83281;124488;22549;36557;20280;
1663595026714;46769253;112926;91356;123396;22544;37305;20748;
1663595026729;46789971;118475;101297;196794;22544;37306;20826;
1663595026745;46753225;105524;85195;124800;22593;36779;20358;
1663595026760;46767811;104217;83621;121680;22550;37403;20826;
1663595026776;46796939;104690;85218;147576;22554;37008;20592;
1663595026792;46742907;103954;82983;119418;22979;37493;20826;
1663595026807;46781679;98877;98371;131196;63647;90482;101868;
1663595026823;46770466;128866;149539;165672;58877;95766;53274;
1663595026839;46764089;104219;83931;122148;22589;36706;20436;
1663595026854;46791021;114262;90760;141882;22544;37387;20670;
1663595026870;46758081;118347;96815;181506;22548;37230;20748;
1663595026885;46761097;104056;82733;118794;22544;36451;20280;
1663595026901;46783217;104161;84615;131118;22554;36591;20202;
1663595026917;46767143;104075;83258;127062;22544;36498;20280;
1663595026932;46767493;95891;91100;123396;42166;76551;90012;
1663595026948;46770913;104108;83988;123786;22513;42138;23478;
1663595026964;46770101;106204;89149;124488;22548;40133;22152;
1663595026979;46771295;97013;93651;125736;45699;89576;93054;
1663595026995;46775375;112837;92496;131586;22499;38147;21138;
1663595027010;46761751;118239;98995;176904;22563;37198;20748;
1663595027026;46786067;78692;120777;140322;98758;108444;103740;
1663595027042;46780328;1847134;2041526;1298076;274390;553486;348036;
1663595027057;46751221;104630;89960;123786;22869;39111;21762;
