# SYSTEM INFORMATION FOLLOWS
# emon db : alderlake
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 12
# num_logic_processor_per_core : 2
# device bigcore : num_events 10, num_unit 1
# device smallcore : num_events 10, num_unit 1
# tsc_freq : 2419.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC, DTLB_LOAD_MISSES.WALK_PENDING, TOPDOWN.SLOTS:perf_metrics, IDQ.DSB_UOPS:u0x2C, L1D.REPLACEMENT, L2_RQSTS.REFERENCES, FP_ARITH_DISPATCHED.PORT_0:u0x43, UOPS_EXECUTED.CORE
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;;;;;;;;;;;;;;;
;;bigcore;;;;;;;;;;;;;;;;;;;;
epoch;timestamp;CPU0;;;;;;;;;;CPU1;;;;;;;;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;;;;;;;;;;;;;;;;;;;;;
1663004066435;37693376;102029;117251;202356;5901;450372;132617;2796;10553;0;200534;183560;255546;164556;17666;1384410;234959;3399;21142;0;304368;
1663004066451;37669664;110844;99502;199584;5530;560964;143957;2535;9274;0;154412;42151;38764;18774;2139;201528;59630;754;2514;0;63791;
1663004066466;37687182;110885;95718;193095;5123;543414;137983;2555;8827;0;153092;41656;38484;18585;1894;198546;60597;760;2431;0;64865;
1663004066482;37710811;105844;108111;198387;5661;430812;132702;2788;9454;0;198465;63003;78539;81585;4459;276828;91162;1805;5395;0;162041;
1663004066498;37713231;109428;123052;209223;5911;477066;141914;4123;11770;0;214312;68511;96107;87066;9813;311580;97892;2229;6951;0;182940;
1663004066513;37708030;126496;188037;228690;18340;691938;187302;4155;15823;0;300239;72841;105884;51408;9649;297606;98278;2106;6472;0;209867;
1663004066529;37730980;120771;295056;362376;37297;1239204;234847;5682;21653;0;330754;121577;191542;128457;25637;616932;170804;3294;12150;0;275525;
1663004066545;37611169;120004;111589;194166;7453;462414;152089;2614;9331;0;206226;41095;74199;71253;5990;248130;64579;2052;6255;0;135073;
1663004066560;37736919;96016;146736;208971;13442;588828;151525;3161;11885;2;225508;97837;115781;87003;6018;415410;124735;2910;9310;0;190555;
1663004066576;37625643;119121;106345;188811;5234;454116;152647;2439;8585;0;200875;37425;68044;60921;3360;213912;56207;1566;4796;0;124289;
1663004066591;37706655;104955;108421;202104;5552;453210;132759;2796;9781;0;190450;60367;74129;68481;2018;257418;83251;1429;4243;0;147885;
1663004066607;37674189;133701;126349;202797;5908;480042;162061;2936;9555;0;254241;53088;117114;92925;2772;226152;72013;1608;4589;0;219417;
1663004066623;37708856;102152;104604;152271;5185;455994;129993;2785;9061;0;187527;62106;74619;96642;2753;279048;90688;1630;4640;0;143040;
1663004066638;37681532;110884;94914;205884;5111;537954;137989;2582;8650;0;151783;41793;39152;18900;1950;200304;59249;747;2399;0;64247;
1663004066654;37696101;120334;110373;209097;6339;629748;150716;3022;11146;0;163385;41656;38432;18522;1959;197316;58548;729;2367;0;63191;
1663004066670;37688001;118832;122757;252000;5319;531024;153916;3150;10511;0;212422;62576;74962;72009;3943;266628;88594;1739;4921;0;153892;
1663004066685;37718140;101809;100815;205569;5087;403818;127779;2671;8397;0;189919;61297;68199;87696;2682;249174;84127;1599;4264;0;142287;
1663004066701;37684380;114351;97959;200907;6662;554862;141646;2957;9966;0;156174;41791;38293;18522;1956;196614;58863;715;2314;0;63795;
1663004066716;37674285;110869;90251;193788;4916;509742;135084;2536;8448;0;149783;41656;38080;18396;1889;194970;58867;750;2319;0;63936;
1663004066732;37696282;110163;106296;190323;5046;430998;138613;2770;8759;0;198637;60177;75547;66591;4130;266592;83657;1626;5227;0;152642;
1663004066748;37745100;3702346;3466268;1820763;244807;19900692;5246504;44924;259259;0;5097628;232464;498500;263403;79781;1979076;409026;9342;39541;0;566899;
1663004066763;37626256;190421;243255;262710;27658;1121616;244957;4234;20628;0;344747;65502;137622;66717;11629;448578;109398;1796;8060;0;185149;
1663004066779;37690070;120237;124748;213192;6962;711558;164461;3024;13348;0;171284;42061;42799;20601;2017;216174;62455;770;2922;0;67237;
1663004066795;37679374;118785;128364;263088;5573;566106;158549;3129;12404;0;211728;56364;73844;64386;2690;264066;83771;1452;4478;0;144882;
1663004066810;37727879;132424;125391;205254;5424;522942;174704;2839;9623;1;231284;47350;90862;79758;10948;297780;73270;2271;7708;0;157740;
1663004066826;37707392;130686;105554;199836;5879;615504;167437;2535;9224;0;171478;22513;32844;16065;2023;159924;34968;873;2690;0;42508;
1663004066841;37679665;111446;93113;193095;4957;526008;134430;2550;8720;0;150359;41701;38502;18648;2009;196848;59111;725;2542;0;63671;
1663004066857;37699012;103337;100679;186858;4848;402984;126688;2669;8468;0;188017;59701;74491;68922;4939;265404;88785;1860;5487;0;151477;
1663004066873;37702439;121452;107433;193095;4822;446874;151091;2544;8477;0;212921;43171;65683;70560;2728;237264;65420;1790;4967;0;127765;
1663004066888;37669052;111380;91613;196308;4850;516918;136925;2552;8454;0;151024;41793;39415;19152;2271;200892;59076;748;2375;0;64025;
1663004066904;37688001;110932;93567;200529;4739;528660;135420;2623;9360;0;151667;110079;92297;44667;8314;520200;99557;1728;9521;0;139359;
1663004066920;37708812;115771;123144;203805;5645;527760;150306;3158;11301;0;208462;59888;77745;43155;4385;262542;85046;1663;4924;0;154096;
1663004066935;37692011;124358;129459;253071;5441;568530;162851;3215;11750;0;219516;56555;67817;58338;2851;238728;79458;1394;4152;0;141859;
1663004066951;37600670;127554;101728;197820;5088;578802;159328;2484;10060;0;171474;22531;36174;17577;2305;177300;35918;872;3387;0;43459;
1663004066966;37682909;111361;95145;195111;4859;536838;136056;2596;8817;0;152412;41746;39768;19215;1970;208176;59946;746;2446;0;63548;
1663004066982;37697650;103123;99214;187236;4616;396588;126319;2637;8410;0;186435;57919;72819;69678;3677;263412;83561;1544;4371;0;146495;
1663004066998;37698851;120266;103741;190512;4867;436266;149209;2453;8317;0;202556;39311;67710;64512;4722;229416;60865;1696;5064;0;123236;
1663004067013;37707146;184363;301045;285831;32071;1086066;266308;6993;24471;0;436728;111445;240887;148680;22000;678366;174495;4876;16885;0;368852;
1663004067029;37662384;116852;114652;203868;6691;612624;150353;3050;11313;0;173155;45303;56447;27342;6990;259494;70259;1224;3913;0;81383;
1663004067045;37823666;126401;364981;325332;6668;710718;162424;3267;12024;0;226087;49248;65263;31689;6351;327126;76770;1319;4362;0;81414;
1663004067060;37565608;117426;122458;252189;4991;533124;152495;3099;11252;0;208618;60750;73929;73836;4495;266550;87793;1673;4540;0;150317;
1663004067076;37752436;76606;141218;207081;12352;550044;130747;3196;12393;1;194681;117146;129047;96075;9113;505020;151419;2776;9505;0;212109;
1663004067091;37641742;126265;112404;207900;5588;490638;162697;2595;9174;0;212811;39902;70627;63441;2693;232980;63151;1597;4951;0;124862;
1663004067107;37692036;113894;151670;217161;16528;476208;152012;3780;12600;0;291753;100591;136821;103257;19546;375978;123084;2342;8685;0;261917;
1663004067123;37703586;101793;101668;197379;5490;404088;125763;2660;8478;0;190498;61563;70269;79506;2754;256506;86182;1628;4504;0;145784;
1663004067138;37739807;65088;91272;159516;4961;409086;102652;2443;8230;0;128116;117107;107064;80766;7132;521862;149704;2489;8531;0;181204;
1663004067154;37612260;127962;95357;198639;5222;553800;156693;2346;8271;0;167165;22528;31880;15498;1964;156618;34439;851;2553;0;41959;
1663004067170;37712622;112760;120918;202986;6818;462876;141249;3302;10629;0;219040;64767;79231;80010;5105;294786;94211;2084;5547;0;157299;
1663004067185;37687406;117497;120792;259749;4952;521100;153923;3161;10738;0;212642;61296;68956;80451;2760;256338;87237;1595;4380;0;145419;
1663004067201;37677669;110879;91570;197064;4897;516726;135909;2570;8407;0;152528;41836;38111;18585;1956;193368;58176;745;2344;0;63095;
1663004067216;37681575;110865;91366;196497;4997;515460;135328;2529;8377;0;151069;41656;38921;18711;1903;197418;58432;736;2251;0;63346;
1663004067232;37686066;103236;99961;187488;4860;399714;126376;2666;8257;0;188827;59751;67272;66465;3745;248226;82264;1597;4101;0;139314;
1663004067248;37715195;105898;102981;193410;4868;409038;130959;2784;8940;0;191958;59989;75526;76797;4895;265284;82744;1632;5131;0;151725;
1663004067263;37711186;3707343;3351430;1773198;237684;19481184;5181817;44874;258020;0;5027881;229939;400587;194418;54202;1939230;429418;8443;34592;0;451974;
1663004067279;37644161;111361;104754;197442;5698;587184;139949;2624;10580;0;155755;42646;44292;21483;2464;230100;63698;806;3217;0;68050;
1663004067295;37698488;105281;105565;191394;5229;427986;131970;2708;9050;0;188261;56390;75870;69237;3793;264588;81268;1465;4523;0;147515;
1663004067310;37717930;111294;125449;204183;7295;553380;142587;3049;12399;0;198336;58036;75998;36855;3050;266274;83620;1499;4468;0;148985;
1663004067326;37683755;128374;122139;269010;6551;700812;164737;3407;13069;0;175895;41836;39019;18837;2069;199314;58648;747;2503;0;63451;
1663004067341;37740834;61464;90619;157752;4184;402486;99288;2301;8202;0;127223;117030;116232;87444;7232;571866;154218;2443;10145;0;183074;
1663004067357;37634688;190775;163464;220122;12226;783684;197479;3551;15554;0;284846;40626;69932;69741;4826;227100;59305;1753;5912;0;131610;
1663004067373;37703720;101539;100097;190638;4890;398598;125494;2650;8536;0;188206;61337;69928;73080;2788;260268;86224;1644;4523;0;144485;
1663004067388;37700416;105990;106352;189630;4967;431886;134962;2734;9085;0;192706;57984;76716;70434;6285;268992;81584;1642;5118;0;150424;
1663004067404;37705878;173637;254956;386253;23828;1212744;253310;5209;23500;11;315657;279681;555905;269703;69909;2756298;377838;14083;52347;2573;522715;
1663004067420;37672322;120234;140448;266616;5648;626502;160614;3249;12428;11;214117;57229;84061;60417;5229;298092;85181;1608;5094;0;150123;
1663004067435;37718968;128322;133054;201348;7188;532644;169664;3052;10935;0;238886;42131;73339;69048;3628;266964;67373;1790;5382;0;121095;
1663004067451;37673011;141679;141293;343791;5784;814500;188535;3569;14149;4;196279;41836;39690;19152;2195;204480;59711;759;2520;0;64460;
1663004067466;37680159;138405;142166;332955;6303;820608;184824;3683;14989;8;193345;41746;38531;18711;1892;196110;59530;744;2423;0;64302;
1663004067482;37695407;103233;100578;187488;4945;406620;127279;2604;8528;0;185815;58369;71631;67788;4180;258306;83588;1782;5172;0;139095;
1663004067498;37720744;123054;108416;199710;5069;467100;156042;2538;8338;0;206876;39479;70720;66339;4199;222432;59272;1588;4692;0;124781;
1663004067513;37746039;370012;614140;431550;47023;2085612;526710;11029;44544;3;935548;591555;921663;463554;50293;4341978;901125;24901;90217;0;1133453;
1663004067529;37719767;303762;458414;361872;22668;1728126;446653;5869;19551;0;643127;1762880;1898802;951174;41689;10839408;2287146;25145;62233;0;2280991;
1663004067545;37693949;93062;127570;199647;10087;549570;149030;2663;11033;0;193364;98012;112385;85869;5541;444258;127007;2645;9475;0;181725;
1663004067560;37646172;127804;137570;207333;8241;557958;170388;3071;11884;0;242175;42178;68477;70182;3048;247692;65744;1747;5162;0;110644;
1663004067576;37679650;125308;135797;261765;5924;597606;167098;3444;12859;0;223298;59233;82942;68355;5292;282606;85131;1662;5206;0;160824;
1663004067591;37501500;109704;126454;196938;6102;498234;151869;3086;11112;0;216640;66046;93287;69237;2986;312486;96183;1726;5677;0;174006;
1663004067607;37676658;119412;105648;189630;4794;446280;149307;2451;9013;0;202565;39472;70890;68103;5220;234318;60260;1740;5473;0;128541;
1663004067623;37697851;118210;103613;190638;4866;430272;147542;2443;8037;0;205654;42071;62074;67851;2703;226554;62610;1736;4967;0;118358;
1663004067638;37689336;112947;99604;171108;5999;565254;147345;2892;9713;0;155451;41793;38478;18648;2015;196356;58956;747;2316;0;63715;
1663004067654;37666563;110887;94057;203868;4763;532608;135863;2528;8542;0;151076;41656;39870;19215;1961;205110;59142;760;2339;0;63709;
1663004067670;37700444;109556;109438;198387;5234;440598;138491;2864;8920;0;203221;64338;81437;80514;4480;284880;93963;1868;5137;0;167440;
1663004067685;37733036;57317;76634;115605;3087;363486;88976;2024;6398;0;106497;117210;104064;79128;5906;551946;147308;2390;8535;0;167875;
1663004067701;37636828;137727;113190;204624;5564;660876;174145;2732;10175;0;181352;22619;32275;15687;1880;158136;35192;856;2612;0;42168;
1663004067716;37673757;126576;113452;206073;4897;649596;161346;2975;10472;0;173648;41746;37825;18333;1905;194010;57823;731;2297;0;62746;
1663004067732;37697335;103233;100814;191646;4814;400554;126845;2727;8300;0;190374;62575;71776;74214;3784;260970;87495;1750;4650;0;150293;
1663004067748;37743815;71867;130268;203868;11360;480780;117339;2816;9847;0;192454;117120;112062;92421;5479;467676;145179;2666;8517;0;192133;
1663004067763;37628213;118367;108120;187992;5156;458550;150857;2424;8030;0;201343;40397;69051;65583;4299;221448;57992;1698;5190;0;127136;
1663004067779;37706044;3638929;3329164;1760724;228534;19367028;5082227;43772;254978;0;4952804;259005;433752;210231;58461;2035218;479916;8855;37058;0;517084;
1663004067795;37654249;105904;120577;195615;6245;486270;138627;2849;11418;0;198503;59416;90897;74403;6870;327348;91865;1913;6629;0;163981;
1663004067810;37704656;118235;107687;195993;4733;453984;147363;2464;8649;0;203435;41502;74130;76167;3731;249072;65128;1755;6247;0;132489;
1663004067826;37739269;75072;206432;238014;34848;612426;128792;3765;14958;0;272490;192134;204578;122157;14803;922272;203881;3809;17401;0;292405;
1663004067841;37692605;150271;183512;306873;15238;869388;206099;3608;15867;0;252212;71079;188343;91350;29743;635256;116820;2621;12598;0;229463;
1663004067857;37730132;61322;97109;174699;7663;408636;100032;2417;8376;0;134003;117395;112647;88263;9794;530898;147714;2558;9924;0;184839;
1663004067873;37629158;120580;105330;189252;4816;447450;151842;2347;7991;0;204747;37874;67204;63756;3931;217884;56572;1654;4575;0;119692;
1663004067888;37701144;130240;194620;245952;18135;897024;183025;4338;16824;0;252324;48695;98839;47817;10872;306828;71437;1457;5651;0;135401;
1663004067904;37697136;106399;114438;199773;4978;485712;139372;2769;9828;0;193253;57946;71237;53109;2522;250086;80347;1405;4380;0;142279;
1663004067920;37711534;103145;103580;204309;4837;412944;126053;2695;8648;0;191102;62615;76418;86184;5076;275424;90974;1756;5380;0;154522;
1663004067935;37698069;105065;104285;198324;5249;418788;132554;2758;8951;0;191889;56502;62132;74025;2487;238518;79031;1377;3753;0;130658;
1663004067951;37727513;3264923;3509745;1841490;16500;20574042;3829159;15885;51634;0;4624486;164682;212204;130851;16106;736710;206615;3182;13112;0;338375;
1663004067966;37603206;143587;129295;278712;8325;757812;189082;3012;12195;0;192545;22528;36075;17388;2394;174054;34852;851;2805;0;43405;
1663004067982;37688672;106716;106261;189063;5563;426138;133006;2833;9283;0;193757;59276;80254;72765;4572;276660;86822;1734;4868;0;159328;
1663004067998;37695877;118143;102840;191205;5098;426030;144943;2473;7987;0;204159;41999;65353;70686;3169;222630;62672;1749;4909;0;125451;
1663004068013;37700024;114542;99401;198954;5925;562884;144933;2747;9046;0;157296;41791;39079;18774;2119;202086;59236;770;2390;0;63647;
1663004068029;37684445;110974;93859;197379;4665;530688;138117;2570;8460;0;153320;41656;38061;18459;1906;194142;59695;739;2266;0;64004;
1663004068045;37698360;105217;102529;189126;5005;408180;130887;2771;8555;0;192189;59757;75239;72009;5868;264270;86132;1744;4623;0;154744;
1663004068060;37705343;192756;233719;257859;15834;767592;180606;3919;14575;0;398391;738664;549581;303912;10674;2638596;116314;3166;10585;0;643285;
1663004068076;37667047;110766;98359;196182;5311;556374;136353;2600;8771;0;151279;42196;42007;20412;1924;213816;60848;763;2506;0;64992;
1663004068091;37755566;85718;159124;216657;13531;662238;142710;3663;14477;2;205805;116988;126793;61488;8073;482610;148848;2768;9391;0;208076;
1663004068107;37614106;135369;129173;252315;5683;579030;177109;2938;10854;0;225852;40735;71625;66717;4807;230274;61836;2041;5831;0;130950;
1663004068123;37737065;73998;78126;114912;2712;383790;109188;1791;5491;0;120829;97844;93632;81711;4991;486564;122477;2491;8653;0;145799;
1663004068138;37623334;127563;97436;195678;5330;566610;158090;2376;8266;0;165809;22507;31773;15561;1988;154494;34357;865;2695;0;42448;
1663004068154;37708075;105457;104476;196119;5111;421542;132445;2741;9003;0;191899;60949;75975;74025;3690;274908;85843;1726;5271;0;149789;
1663004068170;37699005;105562;116588;201285;5530;426102;137216;3026;9209;0;207099;61417;125219;100548;20384;315186;89116;1951;5787;0;217623;
1663004068185;37698808;101782;100070;186102;4866;398820;125326;2640;8180;0;187508;60885;69191;69111;2646;252690;85801;1590;4406;0;146243;
1663004068201;37707842;102730;104134;188811;5166;425196;126859;2732;8809;0;186795;56631;74430;67221;3163;252918;79487;1475;4220;0;143082;
1663004068216;37694383;136704;111035;200781;6115;647190;172626;2773;10040;0;177541;22613;32257;15750;2047;156792;34155;847;2601;0;42319;
1663004068232;37696589;121483;122283;243306;5121;520038;154873;3237;10576;0;215341;62583;76856;73017;4077;277938;89298;1779;5028;0;158585;
1663004068248;37706290;101952;99565;192276;4878;396198;126120;2642;8369;0;187365;61303;69841;74907;2637;257472;85533;1624;4552;0;143276;
1663004068263;37700908;102655;102312;190008;5090;408540;128172;2747;8584;0;192887;62296;67666;67032;2318;264522;86223;1823;5174;0;139097;
1663004068279;37688251;101847;104944;188181;5427;411888;126083;2742;9719;0;185869;181169;220999;141687;18232;1132350;223578;3321;19311;0;308271;
1663004068295;37710764;3630582;3307495;1731555;233329;18924054;5007613;44169;255286;0;4991364;282718;501317;254646;63952;2204400;535354;10233;41890;0;605883;
1663004068310;37636737;101807;115761;192024;5660;477774;134091;2750;10676;0;193396;62147;85791;71631;3205;311544;94740;1734;5893;0;161207;
1663004068326;37693415;110819;99984;199080;5372;566364;144954;2580;9225;0;155645;41836;38982;18711;1991;200538;60543;741;2352;0;65014;
1663004068341;37689397;112471;98605;196938;5713;559806;143736;2696;9481;0;155448;41656;39007;18774;2075;202338;60578;748;2260;0;64690;
1663004068357;37764398;83945;140638;213444;7682;630354;145020;3355;13542;0;185381;117587;126485;61425;7948;536880;158223;2665;10791;0;207361;
1663004068373;37606172;133613;132420;265608;5509;602076;180630;2994;11845;1;230087;41968;67619;68040;3628;229926;64276;1732;5259;0;128780;
1663004068388;37704861;102752;104472;191457;4995;422010;129073;2705;8614;0;192422;60608;70961;68481;2233;256662;86317;1550;4540;0;144078;
1663004068404;37686430;110888;93827;201285;4990;531702;139448;2611;8914;0;152064;41791;38859;18837;1950;197112;58810;732;2338;0;64015;
1663004068420;37705834;103080;102047;201222;5153;397278;127053;2665;8473;0;187991;60212;73911;84042;4697;271272;86478;1934;5428;0;146192;
1663004068435;37682414;118245;102898;189441;4654;427854;147501;2420;7895;0;205204;41967;61600;67536;2936;226122;61677;1719;4605;0;117211;
1663004068451;37684349;112827;95714;208782;5523;541992;139313;2622;9129;0;153697;41791;37967;18459;1898;195936;58071;756;2329;0;63090;
1663004068466;37667564;110896;90702;195237;5047;512982;134580;2570;8567;0;151211;41656;37731;18522;1904;194286;59362;751;2256;0;64060;
1663004068482;37696872;103195;100579;185472;5244;400542;129583;2648;8412;0;189350;62485;73022;69363;3722;259476;86972;1770;4696;0;150704;
1663004068498;37712222;110929;113539;195111;5659;478092;141014;3021;10356;0;196947;60760;73880;48069;2584;262350;85417;1604;4178;0;147617;
1663004068513;37696183;117539;118100;242046;5388;508602;149762;3081;10295;0;209482;63693;72192;70056;2827;263142;88675;1609;4829;0;151761;
1663004068529;37713087;104654;104730;195111;4887;422286;133548;2766;9217;0;190862;59397;74598;72513;7992;260274;83941;1547;4516;0;146758;
1663004068545;37692061;107173;117748;196812;5275;444666;139172;2985;9665;0;213517;63788;91415;80262;11965;291816;91085;1870;5671;0;165971;
1663004068560;37712789;106818;108391;193599;5429;439326;133976;2815;9192;0;194049;60980;79474;66843;4290;277806;85457;1731;5226;0;155338;
1663004068576;37699614;129007;98963;198513;6459;575514;164609;2694;9228;0;167820;22516;32846;15939;2170;160626;34419;840;2646;0;42407;
1663004068591;37705623;102611;101012;195615;4797;406398;128370;2650;8370;0;187382;58267;73446;76230;4111;261636;82024;1598;4723;0;146133;
1663004068607;37712601;125465;111622;201915;5118;468180;156909;2673;9005;0;220120;51003;74564;78057;2167;239220;70211;1635;4658;0;146837;
1663004068623;37694273;128907;121388;195678;6375;496926;161958;3006;10392;0;218790;38317;84651;72576;10058;251052;57493;1685;5636;0;144176;
1663004068638;37685645;421118;956185;678384;83694;3755136;686124;11535;54957;0;963898;257237;727834;353052;89586;2043480;412165;10987;42267;0;735651;
1663004068654;37663793;111003;109053;167202;5488;615660;146148;2619;10233;0;156376;42331;44316;21735;2195;224838;60862;783;3038;0;65858;
1663004068670;37686705;106205;110624;194481;5689;445320;137073;2817;9412;0;195939;58240;81915;73899;4964;281304;88042;1718;5062;0;160614;
1663004068685;37687844;118122;103888;189945;4714;433470;148447;2428;8027;0;202920;41961;67304;69552;3551;235194;64586;1786;5270;0;126453;
1663004068701;37701893;102649;102448;188622;5279;416976;130434;2668;8857;0;186314;60059;70929;64701;2096;254970;84046;1520;4394;0;145822;
1663004068716;37689383;111272;93050;199458;4982;524898;138785;2590;8638;0;152863;41791;38106;18459;1968;196704;59176;773;2404;0;63865;
1663004068732;37704062;103010;102705;197064;4872;406290;127922;2736;9138;0;188407;128740;127527;106029;10891;587886;127038;2890;12161;0;225154;
1663004068748;37691175;118380;102407;193788;4775;429090;145507;2376;7968;0;201424;41965;63446;73206;2838;217884;61252;1726;4768;0;122733;
1663004068763;37751123;70578;110166;191205;5110;512826;116367;2761;10906;0;141887;117127;116312;56322;7037;564696;154013;2460;10095;0;182487;
1663004068779;37630728;135537;127022;263277;5246;573030;175691;2989;10777;0;224672;38801;65993;73395;4979;214116;56561;1598;4988;0;124058;
1663004068795;37698196;107753;105796;191835;5571;423720;134568;2859;9042;0;194707;59542;75678;69678;4664;270468;82777;1647;4878;0;149075;
1663004068810;37733935;3708992;3448316;1801296;241702;19539126;5288471;46128;262760;0;5197135;253639;512542;271089;65710;2034456;446387;10936;43264;0;612048;
1663004068826;37698858;65319;107600;185724;9346;478368;109853;2841;10830;0;138457;118025;130036;82593;8168;623382;161423;2635;11285;0;194233;
1663004068841;37616249;127372;103311;205065;5409;602286;165827;2388;9017;0;169975;22504;35194;17010;2055;172224;36148;868;3070;0;42830;
1663004068857;37691109;103168;102822;190260;4991;414834;131682;2682;9089;0;187657;58172;75138;70497;4583;267486;85197;1619;5091;0;149051;
1663004068873;37695761;118197;102592;190764;4712;425592;146900;2442;8241;0;204638;41963;64323;70938;2794;220386;63193;1741;4911;0;125075;
1663004068888;37702038;114127;102492;201852;6920;582228;147577;3033;10357;0;156517;41793;39138;18963;1963;199380;58846;742;2490;0;63829;
1663004068904;37700357;120262;114709;207396;6657;655062;154325;3056;11620;0;164408;41746;38186;18585;2077;196470;58254;740;2272;0;63112;
1663004068920;37691986;118355;123928;264222;5160;540102;155615;3131;11512;0;210599;59842;70516;72954;4219;254154;83716;1623;4586;0;145394;
1663004068935;37699104;105058;104683;188244;4960;424080;130560;2755;8729;0;191823;56547;61445;63315;2009;232080;78810;1385;4047;0;130266;
1663004068951;37589890;110901;97705;196812;5876;551346;137814;2648;10064;0;152454;41791;40409;19593;1879;205560;59533;753;2736;0;64070;
1663004068966;37741406;65665;98095;182196;4693;422964;106361;2476;9165;0;138185;117009;109281;87129;6091;510528;150060;2462;8820;0;187158;
1663004068982;37649804;119706;106152;209160;5179;433974;147200;2446;8265;0;204431;43337;69739;87381;3953;237276;65586;1859;5419;0;134381;
1663004068998;37728888;57735;76097;111888;3134;361452;90542;2026;6304;0;106240;117188;100081;86751;5019;533832;149918;2375;8286;0;167794;
1663004069013;37612523;127271;94234;196434;5119;547668;159510;2356;8258;0;165930;22586;32418;15750;1882;156942;35115;847;2625;0;42796;
1663004069029;37702390;102689;101000;191646;5164;404148;128084;2695;8647;0;190109;60400;68392;69426;2114;251052;85664;1513;4216;0;142721;
1663004069045;37711646;112650;116430;200466;5547;501144;143897;3017;10581;0;198792;59795;73372;42903;3655;255114;85199;1811;5008;0;142791;
1663004069060;37693893;117486;120971;248850;5316;525018;151002;3136;10480;0;209266;61294;70927;73836;2755;254946;85589;1631;4598;0;145196;
1663004069076;37686902;110875;92719;192591;4968;524340;134526;2583;8540;0;151093;41836;37635;18207;1973;191028;58491;758;2468;0;63835;
1663004069091;37706667;102519;100454;193221;4775;403542;128063;2668;8460;0;185525;58076;72775;74907;5648;257982;83351;1643;5278;0;145859;
1663004069107;37740038;101927;153815;214515;13316;619038;159040;3428;13207;1;246307;97907;112791;86562;6411;391092;122585;2915;9318;0;190593;
1663004069123;37636769;118937;103729;201789;4991;422694;143858;2418;7988;0;203864;42029;64429;80073;2671;227010;62858;1725;4685;0;123810;
1663004069138;37673343;111353;91681;196497;4933;517836;133144;2572;8682;0;150144;41793;38253;18585;1931;196932;58939;743;2356;0;63481;
1663004069154;37683754;110844;92108;197379;4813;520458;136702;2532;8342;0;151417;41656;37953;18333;1954;194118;58061;741;2229;0;63497;
1663004069170;37740421;70101;95031;171423;4353;409944;108278;2615;8506;0;142481;116972;102070;89019;4981;481200;145885;2439;8059;0;182940;
1663004069185;37642171;127619;115814;201096;5589;511044;159785;2751;9633;0;211054;41461;67291;48195;2753;218496;60629;1685;4425;0;127858;
1663004069201;37708592;120258;128138;261198;5444;553740;155692;3406;12049;0;218439;130765;126039;102501;8839;590790;127255;2885;11983;0;222192;
1663004069216;37662840;112513;94502;194607;5082;533136;136668;2631;8828;0;152904;42061;37941;18396;1889;195456;58038;749;2376;0;63224;
1663004069232;37699215;102875;100927;188748;4794;402534;127863;2678;8510;0;187942;59751;70525;69930;4247;257040;84187;1632;4770;0;142832;
1663004069248;37707994;101809;98487;191016;5003;390684;124401;2639;8247;0;187705;61251;67629;73269;2609;251562;85571;1596;4432;0;142761;
1663004069263;37681835;110846;90332;194418;4914;510012;134065;2567;8399;0;151198;41746;37852;18207;2005;193692;58782;752;2267;0;63587;
1663004069279;37682975;110810;91377;197505;4895;517044;132732;2580;8401;0;149839;41656;37090;17892;1910;191676;58218;737;2222;0;63094;
1663004069295;37698372;103126;99130;190134;4824;391098;125763;2648;8120;0;188727;62485;71099;72576;3659;260976;87892;1750;4396;0;149129;
1663004069310;37702741;103811;100022;187614;4879;401406;128561;2692;8361;0;185863;59612;73077;69426;4230;263718;83083;1595;4788;0;143113;
1663004069326;37736111;3692508;3312535;1746864;236131;19253184;5058842;44702;259891;0;4982159;227898;387493;187803;50042;1842636;423165;8420;34095;0;449058;
1663004069341;37628605;126512;137046;278712;5644;778986;177426;3103;14473;0;185045;42646;46741;22617;2593;242346;66331;817;3658;0;69084;
1663004069357;37692189;102928;106993;191331;5406;427722;131301;2642;9167;0;185296;56862;74116;66276;4376;279270;83720;1647;5146;0;140768;
1663004069373;37723660;121603;112474;192969;5492;480210;153891;2540;8903;0;208277;39505;76017;65457;4342;249864;62316;1760;6193;0;130576;
